departure_terminal,checkin_terminal,airline_grouped_hash,cco_hash,flt_hash,m_city_rus1,m_city_rus2,config,sum_bsm,t_st_year,t_st_month,t_st_day,t_st_hour,t_st_minute,t_st_second
0,0,21,34,544,0,84,87,18,2023,7,3,23,10,0
0,0,21,34,565,0,60,183,91,2023,7,12,17,55,0
1,1,34,34,464,0,35,158,81,2023,7,12,18,0,0
0,0,21,34,453,0,61,87,25,2023,7,16,23,55,0
0,0,21,34,574,0,84,158,52,2023,7,12,18,0,0
0,0,21,34,565,0,60,183,91,2023,7,22,17,55,0
0,1,28,28,140,0,56,189,69,2023,7,12,18,15,0
0,0,21,34,586,0,103,316,246,2023,7,12,18,20,0
0,0,21,34,403,0,22,402,332,2023,7,12,18,25,0
1,1,34,34,450,0,33,158,95,2023,7,12,18,25,0
0,0,21,34,347,0,61,87,17,2023,7,12,18,30,0
1,1,24,22,225,0,73,286,816,2023,7,12,18,30,0
0,0,27,27,344,0,76,50,28,2023,7,12,18,35,0
1,1,34,34,249,0,58,158,72,2023,7,12,18,35,0
0,0,21,34,357,0,44,196,103,2023,7,12,18,35,0
0,0,16,16,281,0,41,189,99,2023,7,12,18,40,0
1,1,34,34,457,0,31,296,386,2023,7,12,18,40,0
0,0,21,34,425,0,84,87,35,2023,7,12,18,45,0
1,1,12,12,531,0,73,301,380,2023,7,12,18,45,0
1,1,34,34,508,0,79,402,232,2023,7,12,18,50,0
0,0,21,34,128,0,85,87,28,2023,7,12,18,55,0
0,0,21,34,314,0,84,87,18,2023,7,12,19,0,0
0,0,21,34,112,0,34,140,53,2023,7,12,19,5,0
1,1,30,30,517,0,113,298,452,2023,7,12,19,5,0
0,1,28,28,267,0,89,189,79,2023,7,12,19,10,0
1,1,34,34,547,0,27,402,103,2023,7,12,19,10,0
0,0,21,34,397,0,82,158,31,2023,7,12,19,15,0
0,1,28,28,443,0,90,189,69,2023,7,4,7,45,0
0,0,22,25,395,0,56,189,76,2023,7,4,8,0,0
0,0,21,34,239,0,57,183,88,2023,7,4,8,5,0
0,0,21,34,566,0,84,87,19,2023,7,4,10,25,0
0,0,27,27,73,0,9,93,59,2023,7,4,12,45,0
0,0,21,34,568,0,24,158,82,2023,7,5,14,45,0
0,1,28,28,28,0,15,189,69,2023,7,4,20,45,0
0,0,21,34,570,0,56,158,64,2023,7,6,7,35,0
1,1,34,34,223,0,58,140,47,2023,7,6,14,45,0
0,1,28,28,436,0,24,189,35,2023,7,12,19,15,0
0,0,21,34,307,0,69,158,47,2023,7,7,0,40,0
0,0,21,34,570,0,56,158,67,2023,7,4,7,35,0
0,0,21,34,512,0,67,158,48,2023,7,7,7,55,0
0,0,21,34,452,0,60,140,58,2023,7,7,15,10,0
0,0,21,34,481,0,96,183,45,2023,7,7,23,15,0
0,0,21,34,127,0,93,158,52,2023,7,4,7,5,0
0,0,27,27,73,0,9,50,33,2023,7,8,13,45,0
1,1,34,34,369,0,35,158,82,2023,7,4,7,40,0
0,1,28,28,205,0,109,189,39,2023,7,4,8,15,0
0,0,21,34,299,0,34,183,193,2023,7,8,17,35,0
0,0,21,34,84,0,44,183,110,2023,7,4,7,10,0
0,0,21,34,22,0,109,158,43,2023,7,12,19,20,0
0,0,21,34,261,0,86,87,34,2023,7,12,19,30,0
0,0,21,34,398,0,41,183,32,2023,7,12,19,30,0
0,0,21,34,323,0,89,158,83,2023,7,12,19,35,0
0,0,21,34,88,0,60,87,45,2023,7,12,19,40,0
0,0,21,34,194,0,84,87,29,2023,7,12,19,40,0
1,1,34,34,495,0,95,402,175,2023,7,12,19,45,0
0,0,21,34,413,0,77,427,343,2023,7,12,19,50,0
0,1,28,28,510,0,108,189,46,2023,7,12,19,50,0
0,0,21,34,488,0,84,183,54,2023,7,12,19,50,0
1,1,9,9,158,0,73,292,292,2023,7,12,19,55,0
0,0,22,25,260,0,41,189,49,2023,7,12,20,0,0
0,1,28,28,446,0,47,189,53,2023,7,12,20,0,0
0,0,21,34,53,0,44,183,117,2023,7,12,20,5,0
1,1,34,34,119,0,17,170,140,2023,7,12,20,10,0
0,0,21,34,576,0,51,457,393,2023,7,12,20,10,0
0,0,21,34,448,0,22,316,221,2023,7,12,20,15,0
1,1,26,26,102,0,58,107,76,2023,7,12,20,20,0
0,0,21,34,274,0,116,427,321,2023,7,12,20,20,0
0,0,21,34,388,0,84,183,44,2023,7,12,20,30,0
0,0,21,34,471,0,61,87,17,2023,7,12,20,30,0
0,0,21,34,440,0,96,158,49,2023,7,23,1,50,0
0,0,21,34,538,0,50,156,74,2023,7,12,20,35,0
0,0,21,34,126,0,66,158,51,2023,7,12,20,40,0
0,0,21,34,552,0,75,158,20,2023,7,12,20,40,0
0,1,28,28,28,0,15,189,78,2023,7,12,20,45,0
1,1,34,34,46,0,72,183,177,2023,7,12,20,45,0
1,1,34,34,202,0,6,296,95,2023,7,12,20,50,0
0,1,28,28,125,0,39,189,72,2023,7,12,20,50,0
0,0,21,34,567,0,100,158,34,2023,7,12,20,50,0
0,0,21,34,383,0,84,158,27,2023,7,12,21,0,0
0,0,21,34,296,0,103,402,317,2023,7,12,21,5,0
1,1,34,34,346,0,13,158,76,2023,7,12,21,5,0
0,0,21,34,423,0,71,87,22,2023,7,23,2,0,0
0,1,28,28,185,0,66,189,59,2023,7,12,21,10,0
0,0,21,34,200,0,57,158,57,2023,7,12,21,10,0
0,0,21,34,241,0,84,87,19,2023,7,12,21,10,0
1,1,34,34,249,0,58,158,73,2023,7,22,18,35,0
1,1,34,34,573,0,91,158,71,2023,7,12,21,15,0
1,1,34,34,93,0,73,402,209,2023,7,12,21,20,0
0,0,21,34,572,0,39,158,59,2023,7,12,21,20,0
1,1,24,22,89,0,27,314,1022,2023,7,12,21,25,0
0,0,21,34,447,0,34,158,46,2023,7,12,21,30,0
0,0,21,34,459,0,84,158,34,2023,7,12,21,30,0
0,0,21,34,160,0,92,183,109,2023,7,12,21,45,0
1,1,3,34,235,0,49,87,28,2023,7,23,2,35,0
0,0,21,34,132,0,11,183,60,2023,7,12,21,50,0
1,1,34,34,0,0,102,158,94,2023,7,12,21,55,0
0,0,27,27,74,0,110,50,29,2023,7,12,21,55,0
0,0,16,16,431,0,98,189,265,2023,7,12,21,55,0
0,1,28,28,412,0,89,189,93,2023,7,23,10,55,0
0,1,28,28,235,0,69,189,68,2023,7,12,22,0,0
0,0,21,34,588,0,50,158,58,2023,7,12,22,0,0
0,0,21,34,319,0,64,158,33,2023,7,12,22,5,0
0,0,21,34,91,0,77,402,268,2023,7,12,22,10,0
0,0,21,34,469,0,41,158,23,2023,7,12,22,15,0
0,0,21,34,59,0,69,183,59,2023,7,12,22,15,0
0,0,21,34,191,0,65,158,63,2023,7,12,22,20,0
0,0,21,34,35,0,99,158,44,2023,7,12,22,20,0
0,0,21,34,509,0,37,87,14,2023,7,12,22,30,0
1,1,34,34,229,0,0,158,106,2023,7,12,22,35,0
0,0,21,34,138,0,82,158,25,2023,7,12,22,35,0
0,0,21,34,351,0,93,87,40,2023,7,12,22,40,0
0,0,21,34,343,0,22,316,234,2023,7,12,22,40,0
0,0,27,27,14,0,110,50,23,2023,7,12,22,45,0
0,0,21,34,472,0,46,196,74,2023,7,12,22,45,0
0,0,21,34,535,0,63,183,72,2023,7,12,22,45,0
0,0,21,34,475,0,60,158,82,2023,7,12,22,55,0
0,1,28,28,348,0,50,189,71,2023,7,12,22,55,0
0,0,21,34,221,0,103,457,338,2023,7,12,23,0,0
0,0,21,34,248,0,116,373,241,2023,7,12,23,5,0
0,0,21,34,373,0,24,158,67,2023,7,12,23,10,0
0,0,21,34,530,0,84,156,23,2023,7,12,23,15,0
0,0,21,34,481,0,96,183,45,2023,7,12,23,15,0
0,1,28,28,320,0,109,189,45,2023,7,12,23,20,0
1,1,0,0,272,0,55,230,191,2023,7,12,23,20,0
0,0,22,25,135,0,70,218,48,2023,7,12,23,30,0
0,0,21,34,514,0,56,140,37,2023,7,12,23,30,0
1,1,34,34,66,0,91,158,93,2023,7,12,23,30,0
0,0,21,34,430,0,89,156,60,2023,7,23,5,30,0
0,1,28,28,254,0,100,189,53,2023,7,12,23,35,0
0,0,21,34,292,0,97,140,43,2023,7,12,23,40,0
0,1,28,28,474,0,92,189,62,2023,7,12,23,40,0
0,0,21,34,527,0,34,87,26,2023,7,12,23,45,0
0,1,28,28,366,0,41,189,26,2023,7,23,5,30,0
1,1,34,34,534,0,10,170,76,2023,7,12,23,50,0
0,0,21,34,285,0,50,156,60,2023,7,12,23,55,0
0,0,21,34,453,0,61,87,20,2023,7,12,23,55,0
1,1,34,34,503,0,58,140,49,2023,7,12,23,55,0
0,1,28,28,309,0,56,189,40,2023,7,12,23,55,0
0,0,22,24,184,0,84,110,18,2023,7,5,8,30,0
1,1,22,25,54,0,21,540,413,2023,7,5,12,10,0
1,1,22,25,310,0,43,440,325,2023,7,6,6,55,0
1,1,22,25,54,0,21,540,425,2023,7,7,2,5,0
1,1,22,25,54,0,21,540,410,2023,7,8,12,10,0
1,1,22,25,310,0,43,440,370,2023,7,10,7,15,0
1,1,22,25,54,0,21,540,434,2023,7,10,12,10,0
1,1,22,25,54,0,21,540,413,2023,7,12,12,10,0
1,1,22,24,141,0,8,440,305,2023,7,4,7,10,0
1,1,22,25,564,0,21,440,350,2023,7,6,7,20,0
1,1,22,24,141,0,8,440,317,2023,7,11,7,10,0
0,0,21,34,265,0,109,158,39,2023,7,13,0,5,0
0,0,21,34,169,0,25,158,109,2023,7,13,0,10,0
0,0,21,34,385,0,41,183,18,2023,7,13,0,10,0
0,0,21,34,326,0,1,183,79,2023,7,13,0,15,0
1,1,34,34,71,0,83,158,50,2023,7,13,0,15,0
0,1,28,28,47,0,34,189,54,2023,7,13,0,20,0
1,1,22,25,371,0,19,189,176,2023,7,13,0,25,0
0,0,21,34,526,0,97,158,41,2023,7,13,0,25,0
0,0,16,16,39,0,96,189,108,2023,7,13,0,30,0
0,0,21,34,156,0,15,158,59,2023,7,13,0,30,0
0,0,21,34,104,0,70,158,44,2023,7,13,0,35,0
0,1,28,28,262,0,100,189,43,2023,7,13,0,35,0
0,0,21,34,307,0,69,158,44,2023,7,13,0,40,0
0,1,28,28,584,0,75,189,41,2023,7,13,0,40,0
1,1,35,35,537,0,35,131,135,2023,7,13,0,45,0
0,0,21,34,172,0,100,158,43,2023,7,13,0,45,0
0,0,21,34,458,0,84,170,35,2023,7,13,0,50,0
1,1,17,17,316,0,32,254,201,2023,7,13,0,50,0
0,0,21,34,414,0,50,183,77,2023,7,13,1,0,0
1,1,29,29,187,0,8,240,165,2023,7,13,1,0,0
0,0,21,34,192,0,104,183,75,2023,7,13,1,0,0
0,0,21,34,295,0,66,183,50,2023,7,13,1,5,0
0,0,21,34,470,0,22,316,269,2023,7,13,1,20,0
1,1,3,3,246,0,114,189,152,2023,7,13,1,25,0
0,0,21,34,359,0,39,158,79,2023,7,13,1,25,0
0,0,21,34,87,0,84,158,28,2023,7,13,1,30,0
0,0,21,34,332,0,97,87,18,2023,7,13,1,30,0
0,0,21,34,38,0,92,158,91,2023,7,13,1,35,0
0,0,21,34,511,0,63,156,70,2023,7,13,1,50,0
0,0,21,34,283,0,75,140,29,2023,7,13,1,50,0
0,0,21,34,440,0,96,158,45,2023,7,13,1,50,0
0,0,21,34,292,0,97,158,49,2023,7,16,23,40,0
1,1,25,23,578,0,30,180,176,2023,7,13,2,0,0
0,0,21,34,542,0,34,158,55,2023,7,13,2,5,0
0,0,21,34,106,0,89,196,80,2023,7,13,2,10,0
0,0,21,34,150,0,67,158,91,2023,7,13,2,20,0
0,0,16,16,211,0,34,189,110,2023,7,13,2,30,0
1,1,34,34,532,0,8,402,226,2023,7,13,2,35,0
1,1,4,4,300,0,8,189,135,2023,7,13,2,45,0
1,1,34,34,334,0,95,158,83,2023,7,13,2,55,0
1,1,6,6,435,0,16,168,153,2023,7,13,3,10,0
0,0,21,34,502,0,89,183,59,2023,7,13,4,55,0
0,0,21,34,430,0,89,183,70,2023,7,13,5,30,0
0,1,28,28,366,0,41,189,33,2023,7,13,5,30,0
1,1,20,20,136,0,35,220,114,2023,7,13,5,50,0
0,0,21,34,365,0,84,170,15,2023,7,13,6,0,0
0,0,21,34,42,0,89,158,56,2023,7,13,6,0,0
0,0,21,34,444,0,61,87,14,2023,7,13,6,0,0
1,1,34,34,549,0,8,296,176,2023,7,13,6,10,0
0,0,21,34,72,0,82,158,14,2023,7,13,6,15,0
0,0,21,34,468,0,89,196,88,2023,7,13,6,25,0
0,0,21,34,418,0,66,158,61,2023,7,13,6,25,0
0,0,21,34,441,0,70,87,31,2023,7,13,6,30,0
0,0,21,34,52,0,92,87,29,2023,7,13,6,30,0
0,0,21,34,477,0,41,183,32,2023,7,13,6,30,0
0,0,21,34,27,0,24,87,21,2023,7,13,6,40,0
0,0,21,34,499,0,34,87,32,2023,7,13,6,45,0
0,0,21,34,410,0,44,183,112,2023,7,13,6,45,0
0,0,21,34,592,0,64,87,13,2023,7,13,6,55,0
0,0,21,34,339,0,57,87,39,2023,7,13,6,55,0
0,0,21,34,217,0,84,183,20,2023,7,13,7,0,0
0,1,28,28,26,0,11,189,59,2023,7,13,7,0,0
0,0,21,34,49,0,109,156,36,2023,7,13,7,0,0
0,0,21,34,127,0,93,158,49,2023,7,13,7,5,0
0,0,22,25,48,0,70,220,47,2023,7,13,7,10,0
0,0,21,34,84,0,44,183,106,2023,7,13,7,10,0
0,0,21,34,204,0,60,87,28,2023,7,13,7,10,0
0,0,21,34,305,0,89,158,90,2023,7,13,7,15,0
0,0,21,34,426,0,39,158,78,2023,7,13,7,20,0
0,1,28,28,429,0,108,189,45,2023,7,13,7,25,0
0,1,28,28,13,0,84,189,22,2023,7,13,7,30,0
0,1,28,28,92,0,52,189,54,2023,7,13,7,30,0
0,1,28,28,362,0,24,189,42,2023,7,13,7,35,0
0,0,21,34,570,0,56,158,50,2023,7,13,7,35,0
1,1,34,34,165,0,18,158,99,2023,7,13,7,35,0
1,1,34,34,369,0,35,158,72,2023,7,13,7,40,0
0,0,21,34,94,0,37,158,45,2023,7,13,7,40,0
0,0,21,34,105,0,11,158,68,2023,7,13,7,45,0
0,1,28,28,443,0,90,189,56,2023,7,13,7,45,0
1,1,34,34,100,0,8,402,231,2023,7,13,7,45,0
1,1,34,34,578,0,106,402,224,2023,7,13,7,50,0
1,1,34,34,489,0,33,158,76,2023,7,13,7,50,0
0,0,21,34,290,0,44,183,110,2023,7,13,7,55,0
1,1,34,34,400,0,3,158,93,2023,7,13,7,55,0
0,0,21,34,512,0,67,156,87,2023,7,13,7,55,0
0,1,28,28,409,0,44,189,87,2023,7,13,8,0,0
0,0,22,25,395,0,56,189,62,2023,7,13,8,0,0
0,1,28,28,237,0,47,189,53,2023,7,13,8,5,0
1,1,34,34,467,0,17,316,241,2023,7,13,8,5,0
0,0,21,34,239,0,57,183,80,2023,7,13,8,10,0
0,0,21,34,125,0,100,87,21,2023,7,13,8,10,0
0,1,28,28,205,0,109,189,54,2023,7,13,8,15,0
0,0,21,34,575,0,82,158,55,2023,7,13,8,20,0
0,0,21,34,421,0,84,87,17,2023,7,13,8,20,0
0,0,21,34,137,0,97,87,20,2023,7,13,8,25,0
0,0,21,34,486,0,26,158,44,2023,7,13,8,25,0
0,0,21,34,555,0,34,170,40,2023,7,13,8,30,0
0,0,21,34,589,0,75,158,40,2023,7,13,8,30,0
0,0,21,34,109,0,84,87,1,2023,7,13,8,35,0
0,0,21,34,419,0,84,87,9,2023,7,13,8,50,0
0,0,21,34,86,0,24,140,33,2023,7,13,8,40,0
1,1,34,34,195,0,91,402,222,2023,7,13,8,50,0
0,0,21,34,523,0,89,296,173,2023,7,13,8,55,0
0,0,16,16,465,0,44,189,171,2023,7,13,9,0,0
1,1,34,34,276,0,114,296,185,2023,7,13,9,5,0
1,1,34,34,64,0,42,158,114,2023,7,13,9,5,0
1,1,3,34,29,0,21,457,349,2023,7,13,9,10,0
0,1,28,28,31,0,89,189,94,2023,7,13,9,10,0
1,1,34,34,15,0,58,140,57,2023,7,13,9,10,0
0,0,21,34,266,0,90,158,59,2023,7,13,9,15,0
0,0,21,34,43,0,89,183,96,2023,7,13,9,15,0
0,1,28,28,240,0,56,189,34,2023,7,13,9,20,0
0,0,21,34,157,0,100,158,48,2023,7,13,9,20,0
0,0,21,34,562,0,74,158,30,2023,7,13,9,25,0
0,0,21,34,83,0,34,170,56,2023,7,13,9,25,0
1,1,34,34,68,0,35,158,90,2023,7,13,9,30,0
0,0,21,34,55,0,41,183,36,2023,7,13,9,30,0
0,0,27,27,133,0,110,100,24,2023,7,13,9,30,0
0,0,21,34,161,0,25,158,90,2023,7,13,9,35,0
0,0,21,34,374,0,86,158,36,2023,7,13,9,35,0
0,0,21,34,335,0,50,296,130,2023,7,13,9,40,0
1,1,34,34,480,0,94,156,113,2023,7,13,9,40,0
0,0,21,34,493,0,84,140,21,2023,7,13,9,40,0
0,0,22,25,420,0,89,361,257,2023,7,13,9,45,0
0,0,21,34,392,0,89,183,81,2023,7,13,9,45,0
0,0,21,34,434,0,61,158,32,2023,7,13,9,45,0
0,0,21,34,208,0,89,158,78,2023,7,13,9,55,0
0,0,21,34,340,0,69,87,38,2023,7,13,9,55,0
1,1,26,26,386,0,58,174,121,2023,7,13,9,55,0
0,1,28,28,548,0,57,189,84,2023,7,13,9,55,0
1,1,34,34,378,0,91,140,67,2023,7,13,10,0,0
0,0,21,34,16,0,66,158,65,2023,7,13,10,0,0
0,0,21,34,149,0,82,158,39,2023,7,13,10,0,0
0,0,21,34,170,0,89,183,84,2023,7,13,10,15,0
0,1,28,28,56,0,64,189,55,2023,7,13,10,15,0
1,1,34,34,177,0,13,158,64,2023,7,13,10,15,0
0,0,21,34,583,0,44,183,113,2023,7,13,10,20,0
0,0,21,34,566,0,84,87,14,2023,7,13,10,25,0
0,0,21,34,560,0,57,183,93,2023,7,13,10,30,0
1,1,30,30,253,0,73,298,288,2023,7,4,17,15,0
0,0,16,16,17,0,60,189,114,2023,7,13,10,35,0
1,1,34,34,557,0,91,170,99,2023,7,13,10,35,0
0,0,21,34,33,0,84,140,27,2023,7,13,10,40,0
0,0,21,34,98,0,71,158,53,2023,7,13,10,40,0
0,1,28,28,412,0,89,189,88,2023,7,13,10,45,0
0,0,21,34,166,0,60,87,39,2023,7,13,10,45,0
0,0,21,34,142,0,89,196,106,2023,7,13,10,45,0
0,0,21,34,354,0,109,158,55,2023,7,13,10,50,0
0,0,21,34,182,0,99,87,18,2023,7,13,10,50,0
0,0,21,34,559,0,37,87,32,2023,7,13,10,50,0
0,0,21,34,27,0,24,87,20,2023,7,23,6,40,0
1,1,34,34,415,0,29,158,94,2023,7,13,10,55,0
0,0,21,34,297,0,75,87,25,2023,7,13,11,0,0
0,0,21,34,318,0,100,158,54,2023,7,13,11,5,0
1,1,14,14,445,0,6,189,85,2023,7,13,11,5,0
0,1,28,28,95,0,41,189,54,2023,7,13,11,10,0
0,0,21,34,65,0,41,158,39,2023,7,13,11,20,0
0,0,21,34,411,0,90,158,57,2023,7,13,11,20,0
0,0,21,34,77,0,82,156,35,2023,7,13,11,25,0
0,0,21,34,491,0,97,158,46,2023,7,13,11,30,0
0,1,28,28,190,0,44,189,77,2023,7,13,11,30,0
0,0,21,34,123,0,84,87,41,2023,7,13,11,35,0
0,0,21,34,232,0,84,87,38,2023,7,13,12,0,0
1,1,32,32,302,0,2,290,243,2023,7,13,11,40,0
1,1,34,34,363,0,8,296,167,2023,7,13,11,50,0
0,0,21,34,139,0,70,158,76,2023,7,13,11,55,0
0,0,21,34,97,0,34,183,63,2023,7,13,11,55,0
0,0,16,16,175,0,84,189,100,2023,7,13,12,0,0
0,0,21,34,550,0,44,183,134,2023,7,13,12,5,0
0,0,21,34,492,0,11,87,42,2023,7,13,12,5,0
0,1,28,28,558,0,23,189,93,2023,7,13,12,10,0
1,1,29,29,583,0,8,312,226,2023,7,13,12,10,0
1,1,34,34,368,0,10,158,61,2023,7,13,12,15,0
0,1,28,28,329,0,62,189,112,2023,7,13,12,20,0
0,0,21,34,289,0,84,158,43,2023,7,13,12,25,0
1,1,14,14,519,0,10,189,35,2023,7,13,12,35,0
0,0,21,34,476,0,89,196,85,2023,7,13,12,35,0
0,0,21,34,441,0,70,87,58,2023,7,4,6,30,0
0,0,27,27,114,0,101,93,39,2023,7,13,12,40,0
1,1,34,34,306,0,8,402,195,2023,7,13,12,50,0
0,0,21,34,581,0,41,158,49,2023,7,13,12,55,0
0,0,21,34,207,0,57,158,51,2023,7,13,13,5,0
0,0,21,34,406,0,89,183,86,2023,7,13,13,25,0
0,0,21,34,7,0,34,87,21,2023,7,13,13,25,0
0,0,21,34,591,0,44,183,119,2023,7,13,13,30,0
0,0,21,34,143,0,84,87,33,2023,7,13,13,35,0
0,0,21,34,527,0,34,87,14,2023,7,16,23,45,0
0,0,21,34,551,0,90,158,62,2023,7,13,13,40,0
0,0,21,34,390,0,82,158,60,2023,7,13,13,40,0
0,0,27,27,73,0,9,50,27,2023,7,13,13,45,0
0,1,28,28,408,0,86,189,45,2023,7,13,13,45,0
0,0,21,34,432,0,99,87,20,2023,7,13,13,50,0
0,0,21,34,375,0,84,87,15,2023,7,13,13,50,0
1,1,22,24,353,0,8,440,289,2023,7,13,13,40,0
0,0,21,34,401,0,84,87,21,2023,7,13,14,10,0
0,0,21,34,36,0,109,156,58,2023,7,13,14,0,0
0,0,21,34,203,0,97,87,53,2023,7,13,14,0,0
0,1,28,28,57,0,44,189,79,2023,7,13,14,0,0
0,0,22,25,111,0,41,189,60,2023,7,13,14,5,0
0,0,21,34,5,0,44,183,113,2023,7,13,14,15,0
0,1,28,28,293,0,24,189,71,2023,7,13,14,20,0
0,0,21,34,220,0,89,170,89,2023,7,13,14,20,0
0,0,21,34,437,0,56,158,61,2023,7,13,14,20,0
1,1,34,34,145,0,13,158,80,2023,7,13,14,25,0
0,0,21,34,404,0,84,158,55,2023,7,13,14,25,0
0,0,21,34,536,0,100,183,58,2023,7,13,14,25,0
0,0,21,34,152,0,89,158,71,2023,7,13,14,30,0
1,1,34,34,197,0,35,158,83,2023,7,13,14,40,0
0,0,21,34,568,0,24,140,47,2023,7,13,14,45,0
1,1,34,34,223,0,58,140,48,2023,7,13,14,45,0
0,0,21,34,280,0,41,183,50,2023,7,13,15,5,0
0,0,21,34,277,0,57,158,93,2023,7,13,15,5,0
0,0,21,34,563,0,44,183,114,2023,7,13,15,5,0
0,0,21,34,452,0,60,158,90,2023,7,13,15,10,0
0,0,21,34,380,0,90,87,92,2023,7,13,15,10,0
0,0,21,34,118,0,61,140,55,2023,7,13,15,10,0
0,0,21,34,513,0,75,158,58,2023,7,13,15,15,0
0,0,21,34,311,0,84,156,38,2023,7,13,15,20,0
0,0,21,34,60,0,34,183,61,2023,7,13,15,20,0
1,1,30,30,379,0,88,298,259,2023,7,4,20,15,0
0,0,16,16,12,0,82,189,68,2023,7,13,15,30,0
0,1,28,28,577,0,108,189,64,2023,7,13,15,30,0
0,0,21,34,188,0,56,158,49,2023,7,13,15,35,0
0,0,21,34,384,0,22,373,262,2023,7,13,15,40,0
0,0,21,34,328,0,84,158,36,2023,7,13,15,45,0
0,0,21,34,90,0,100,158,38,2023,7,13,15,50,0
0,0,21,34,176,0,11,87,25,2023,7,13,15,50,0
0,0,21,34,259,0,34,158,35,2023,7,13,15,50,0
0,1,28,28,179,0,84,189,27,2023,7,13,15,55,0
0,0,21,34,325,0,86,140,45,2023,7,13,16,5,0
0,0,21,34,206,0,41,170,48,2023,7,13,16,5,0
0,0,21,34,180,0,89,158,65,2023,7,13,16,15,0
0,1,28,28,308,0,44,189,94,2023,7,13,16,25,0
0,0,21,34,590,0,84,87,24,2023,7,13,16,25,0
0,0,21,34,45,0,64,170,39,2023,7,13,16,30,0
0,0,21,34,330,0,77,402,336,2023,7,13,16,35,0
0,0,21,34,99,0,109,158,48,2023,7,13,16,40,0
0,0,21,34,75,0,44,183,106,2023,7,13,16,40,0
0,0,16,16,264,0,56,189,140,2023,7,13,16,45,0
1,1,34,34,587,0,91,158,83,2023,7,13,16,45,0
0,0,21,34,361,0,37,87,39,2023,7,13,16,50,0
0,0,22,25,407,0,70,220,53,2023,7,13,16,50,0
0,0,21,34,478,0,82,158,50,2023,7,13,16,55,0
0,0,21,34,487,0,22,296,226,2023,7,13,17,0,0
0,0,21,34,159,0,116,402,354,2023,7,13,17,5,0
0,0,21,34,50,0,84,87,37,2023,7,13,17,10,0
0,0,21,34,231,0,103,402,313,2023,7,13,17,15,0
1,1,30,30,253,0,73,298,108,2023,7,13,17,15,0
0,0,16,16,251,0,84,148,68,2023,7,13,17,20,0
0,1,28,28,288,0,34,189,53,2023,7,16,23,45,0
1,1,30,30,517,0,113,298,269,2023,7,4,19,25,0
0,0,21,34,545,0,24,87,38,2023,7,13,17,20,0
1,1,17,17,153,0,32,254,229,2023,7,13,17,25,0
0,0,21,34,1,0,84,87,20,2023,7,13,17,25,0
0,0,21,34,569,0,39,158,78,2023,7,13,17,25,0
0,0,21,34,377,0,57,183,88,2023,7,13,17,30,0
0,0,21,34,473,0,89,170,55,2023,7,13,17,30,0
0,0,21,34,299,0,34,183,48,2023,7,13,17,35,0
0,0,21,34,580,0,75,156,35,2023,7,13,17,40,0
0,1,28,28,121,0,57,189,54,2023,7,13,17,45,0
0,0,21,34,312,0,100,87,22,2023,7,13,17,50,0
0,1,28,28,585,0,60,189,80,2023,7,13,17,50,0
0,0,21,34,565,0,60,158,67,2023,7,13,17,55,0
1,1,34,34,464,0,35,158,82,2023,7,13,18,0,0
0,0,21,34,574,0,84,158,56,2023,7,13,18,0,0
0,1,28,28,553,0,89,189,77,2023,7,13,18,15,0
0,0,21,34,586,0,103,316,264,2023,7,13,18,20,0
1,1,34,34,450,0,33,158,44,2023,7,13,18,25,0
0,0,21,34,403,0,22,402,299,2023,7,13,18,25,0
1,1,24,22,225,0,73,286,446,2023,7,13,18,30,0
0,0,21,34,347,0,61,87,23,2023,7,13,18,30,0
0,1,28,28,140,0,56,189,33,2023,7,13,18,35,0
0,0,21,34,357,0,44,196,115,2023,7,13,18,35,0
1,1,34,34,249,0,58,158,62,2023,7,13,18,35,0
1,1,34,34,457,0,31,296,354,2023,7,13,18,40,0
0,0,21,34,425,0,84,87,23,2023,7,13,18,45,0
1,1,12,12,531,0,73,301,229,2023,7,13,18,45,0
1,1,34,34,360,0,18,158,55,2023,7,13,18,50,0
0,0,21,34,128,0,85,87,34,2023,7,13,18,55,0
0,0,21,34,314,0,84,87,14,2023,7,13,19,0,0
0,0,22,25,264,0,84,189,60,2023,7,13,19,0,0
0,1,28,28,449,0,84,189,41,2023,7,13,19,5,0
0,0,21,34,112,0,34,158,38,2023,7,13,19,5,0
0,1,28,28,267,0,89,189,59,2023,7,13,19,10,0
0,0,27,27,14,0,110,50,24,2023,7,13,19,15,0
0,0,21,34,397,0,82,158,47,2023,7,13,19,15,0
0,1,28,28,436,0,24,189,35,2023,7,13,19,15,0
0,0,21,34,22,0,109,158,47,2023,7,13,19,20,0
1,1,30,30,517,0,113,298,239,2023,7,13,19,25,0
0,0,21,34,261,0,86,87,26,2023,7,13,19,30,0
0,0,21,34,398,0,41,183,52,2023,7,13,19,30,0
0,0,22,25,260,0,41,189,42,2023,7,13,19,30,0
0,0,21,34,331,0,7,373,434,2023,7,13,19,35,0
0,0,21,34,323,0,89,158,55,2023,7,13,19,35,0
0,0,21,34,194,0,84,87,18,2023,7,13,19,40,0
0,1,28,28,433,0,23,189,83,2023,7,13,19,40,0
0,0,21,34,88,0,60,87,35,2023,7,13,19,40,0
1,1,6,6,543,0,16,168,165,2023,7,13,19,45,0
1,1,34,34,495,0,95,427,159,2023,7,13,19,45,0
